id_projet,nom_projet,type_projet,budget_estime,budget_reel,duree_estimee,duree_reelle,retard,incident_qualite,incident_securite,materiaux_defectueux,conditions_meteo
7a047169,Olsen Inc,Route,2171313.79,2670432.2142857434,520,717.8260885015907,197,10,5,5.08,Moyennes
54925215,"Hopkins, Brown and Kennedy",Route,3927323.11,4469545.712979798,689,842.3174648528212,153,17,7,6.02,Moyennes
768c720c,Burke Group,Pont,4747738.13,5872611.4442282505,80,105.79536653279284,25,12,0,7.25,Moyennes
5621e413,"Villarreal, Jensen and Frazier",Route,4863085.2,4886357.661703536,556,586.7015982203825,30,15,10,14.36,Bonnes
9a746bb0,Sanchez-Duncan,Bâtiment,1607132.6,2294736.593820495,531,452.6587926427251,0,0,8,8.83,Moyennes
e7830082,Black LLC,Route,4257209.46,4461798.570018537,217,262.61587423606545,45,12,9,10.07,Bonnes
1c2228ef,"Hodge, Love and Jackson",Route,3577210.59,5300655.446063234,641,874.9615803080918,233,7,8,1.98,Moyennes
c02e172a,Ayers Group,Pont,2645256.04,2246535.1909154337,509,506.31173068494917,0,0,7,3.35,Bonnes
0ee7839d,"Stein, Crosby and Glenn",Bâtiment,1483429.3,1458935.8288796234,303,363.51287023056426,60,2,7,4.47,Bonnes
a4e23a49,"Choi, Taylor and Valdez",Bâtiment,1866843.25,1696681.9618356165,243,294.0876324603816,51,4,0,9.32,Moyennes
5178c6a8,"Pace, Evans and Rice",Route,4669059.75,5312548.289103205,318,443.5374408513405,125,5,8,13.95,Mauvaises
a49f4d52,Benton-Thompson,Route,3521271.57,3934646.9705887716,642,900.7592159434167,258,5,5,12.12,Bonnes
ee6bc62c,Sanchez-Murphy,Bâtiment,2975209.53,2802783.7646169118,131,195.51328549391974,64,19,8,1.84,Mauvaises
a2ef994e,Matthews-Powell,Pont,2152839.93,3102749.6899534743,412,587.97465823193,175,13,7,2.01,Mauvaises
cfffda9d,Smith-Long,Route,3147241.01,4412504.25942978,262,269.9695625419713,7,6,10,7.77,Moyennes
a65a3387,"Gibson, Duarte and Silva",Bâtiment,3299369.83,3833458.592984221,667,613.9059002619649,0,2,4,5.45,Moyennes
9a4808fe,"Williams, Campbell and Lopez",Bâtiment,3968823.58,3586877.7405692874,475,652.5758677176734,177,7,2,4.75,Moyennes
373a212f,Hopkins-David,Bâtiment,324684.5,481723.0306953305,538,737.0667884618068,199,11,4,5.47,Mauvaises
022b263f,"Dickson, Dixon and Brown",Bâtiment,3397517.62,4638107.627642672,632,848.2972382622868,216,0,6,2.97,Moyennes
51dfa816,Mccoy-Ward,Bâtiment,260565.56,327975.4289969376,251,266.0727025719103,15,12,1,5.27,Moyennes
93138c2d,Trujillo-Cooper,Bâtiment,2849861.5,3124485.220449576,598,824.7175585442153,226,15,9,13.92,Mauvaises
71ba3e22,Cross-Scott,Pont,2371729.42,2057332.640702139,232,274.79697841247474,42,20,9,10.62,Mauvaises
c3e3b58a,"Allen, Farley and Clark",Pont,4054469.19,4772187.331243384,609,809.6120423274278,200,17,0,9.08,Moyennes
8ff07742,Chan LLC,Pont,4555091.54,6143610.023071206,158,164.66063656665366,6,10,0,0.05,Bonnes
82228070,"Lawson, Young and Kerr",Pont,1271897.69,1382667.8429796428,444,580.4102678230663,136,20,4,7.62,Moyennes
ce1d352e,Long Ltd,Route,2922922.74,2351651.1143674674,648,710.859080759544,62,3,6,1.04,Bonnes
83ce8686,Bennett-Lee,Pont,3478385.33,3027112.175480799,278,273.9617022969362,0,18,5,2.01,Moyennes
e47dc521,Carter-Buchanan,Pont,2345148.88,2851286.1845481694,178,160.4770153639252,0,7,2,8.77,Mauvaises
9c77ff27,"Choi, Hill and Hinton",Bâtiment,71245.17,58294.63596005602,176,166.54372754768323,0,19,8,2.5,Bonnes
918e07fc,Friedman PLC,Bâtiment,1169159.14,1352298.9407637978,603,858.4028150680405,255,18,5,1.64,Moyennes
a87ad551,"Weaver, Weber and Long",Pont,2078313.2,1905470.4823722937,312,339.1022613595967,27,17,7,10.14,Bonnes
930fc954,Cooper Inc,Bâtiment,941268.5,844693.6385132256,642,648.6349448736989,6,19,3,10.04,Moyennes
db1ba472,Guzman-Wilson,Bâtiment,4203013.02,4338235.642750422,121,152.9318028722683,31,7,9,2.55,Mauvaises
550932b1,Richardson Group,Pont,149034.12,145691.18246356986,501,728.1233209529111,227,3,4,8.07,Moyennes
c2abd6d5,"Lawson, Jarvis and Potter",Bâtiment,2197215.52,2048420.723213756,283,333.4502459072405,50,15,6,7.09,Bonnes
67388d18,"Cabrera, Cline and Elliott",Pont,4918604.53,6002484.576194689,142,122.30956394456429,0,9,4,0.8,Bonnes
b46db606,"Hammond, Hudson and Foster",Bâtiment,4887486.11,6728693.395683136,378,351.01948609739816,0,18,4,10.47,Bonnes
2ce79442,Brown-Matthews,Bâtiment,4029416.42,3703034.558035086,295,326.9659879652163,31,4,5,1.88,Moyennes
7655ec6d,"Blevins, Hines and Edwards",Pont,1098676.51,1278663.6945888354,638,772.2604590161957,134,9,1,8.57,Bonnes
08b8250d,Lopez and Sons,Route,2366615.8,3397101.2831261405,300,445.123753605846,145,7,8,6.64,Mauvaises
133f099c,"Garcia, Martin and Campbell",Route,2976704.52,4414307.05443879,387,455.217555145842,68,19,8,11.02,Mauvaises
ea19b5d5,"Williamson, Coleman and Bell",Bâtiment,2877236.42,2507617.4110332453,724,1077.4895990496523,353,6,7,13.5,Bonnes
b2eff487,Mitchell Inc,Pont,3358136.94,2779896.9825625834,636,778.8367885626574,142,0,1,5.13,Moyennes
e95a169b,Burns-Gray,Bâtiment,3436956.97,5141141.499897893,88,124.10955685085807,36,20,2,13.2,Moyennes
9bd6c5bf,"Reed, Wood and Hernandez",Pont,920257.45,1378829.5188531615,620,620.3745913380197,0,20,7,9.45,Moyennes
de37cc23,"Collins, Bauer and Peters",Bâtiment,919952.93,832678.124651217,332,388.93700314919823,56,15,5,5.11,Mauvaises
68bca903,Hickman Group,Pont,2389562.53,3274922.44791663,265,366.6851600521986,101,14,1,2.21,Mauvaises
062817ac,Gilbert Ltd,Pont,1438738.2,1749017.993415992,422,600.4276691345809,178,19,2,12.63,Moyennes
59174aca,"Lee, Brennan and Bailey",Route,4391436.49,4883880.1307605365,684,567.0190114271805,0,8,1,5.83,Moyennes
1255b1f9,Fowler Inc,Pont,1703904.41,2491711.5968735833,150,211.82749958872608,61,16,3,9.78,Mauvaises
446cb7ee,"Jones, Rivera and Moore",Pont,842987.72,1158480.266771114,495,631.2330920609952,136,17,1,8.81,Mauvaises
9b3c20c7,Cohen and Sons,Pont,4135430.94,3936306.5310433325,670,899.6579816422038,229,3,8,5.96,Moyennes
41d4da86,Williams Ltd,Route,3748557.83,4839500.497553604,118,107.42425454983574,0,12,4,1.22,Moyennes
f634789a,Kennedy-Roberts,Bâtiment,2376553.72,2859161.3624793463,172,181.20994220597572,9,14,0,1.49,Bonnes
6b00a188,Rogers-Smith,Bâtiment,4000729.73,5466484.668905046,320,393.86454163189427,73,17,7,1.05,Moyennes
c98c2c0d,"Jones, Roberts and Solomon",Pont,1019997.52,1195152.8678499602,262,321.9238036102397,59,4,7,8.95,Mauvaises
9c1cc14e,Snyder Group,Bâtiment,3790962.2,5520851.8737654835,262,308.749932161416,46,20,4,6.41,Mauvaises
64261b70,"Wright, Brooks and Hampton",Route,2051061.75,1853270.9837722995,590,621.0611102019938,31,12,6,4.82,Mauvaises
659e4416,Solomon LLC,Route,2009537.46,2744596.3623227295,632,871.2030182815864,239,7,7,4.39,Moyennes
f896d7b9,Mathews-Johnson,Pont,1225774.65,1338294.5225982955,143,206.25108673215664,63,8,10,6.35,Mauvaises
61a84994,Bolton-Lara,Route,4616228.18,5236350.508856558,99,92.0712608799757,0,7,3,9.64,Moyennes
4f986bae,Fowler PLC,Bâtiment,3847481.63,5602344.368752725,280,341.1165050763278,61,19,7,2.89,Moyennes
0fe3d442,Williams-Stark,Bâtiment,989238.75,900515.3865597342,670,996.2737347258081,326,6,3,5.88,Bonnes
9510d0f6,Rodriguez Inc,Route,4194256.1,5583556.520353269,625,617.5584920747544,0,6,10,8.6,Mauvaises
473a7e65,Clayton LLC,Route,3971264.64,5859548.217714712,102,98.04906088044243,0,18,4,9.02,Moyennes
9bf0176f,Wilson and Sons,Bâtiment,2038047.41,1952312.3465427186,517,730.1607326758692,213,5,4,6.64,Mauvaises
eb82b57d,"Pennington, Reynolds and Moore",Route,2185000.22,1765550.1974990023,461,485.82295514027135,24,11,8,12.68,Bonnes
caec4495,"Williams, Jackson and Ramirez",Pont,308912.43,424052.0736438646,497,736.5252728234248,239,9,3,12.96,Bonnes
4f4dd874,Munoz Group,Pont,4947001.95,5965776.889239849,71,60.40485293757047,0,2,9,10.25,Moyennes
5634ac87,"Petersen, Martin and Bennett",Pont,1683436.22,1502367.3120105457,286,276.7158875356911,0,14,3,6.88,Bonnes
57717fb3,Stevens Inc,Bâtiment,732255.12,856449.7769699151,698,657.8075745657765,0,14,3,13.69,Moyennes
c30f67d4,Kim Ltd,Bâtiment,2026152.24,2472691.317839439,535,478.5757222672688,0,11,1,11.28,Mauvaises
632e1969,Owens PLC,Bâtiment,2956242.62,4402322.719375315,139,179.69758378484124,40,8,6,13.76,Moyennes
e15ec4a7,"Crawford, Blevins and Foster",Route,1268553.53,1675060.649008497,602,535.9678579352575,0,4,5,7.63,Moyennes
0a8d5363,Harris-Gray,Pont,4653680.24,6594646.206460961,94,116.1702455086019,22,20,8,2.49,Moyennes
f809c933,"Barnes, Norton and White",Bâtiment,4281453.38,6291186.738791521,351,311.13682446573574,0,16,3,1.9,Moyennes
f1c72feb,"Avila, Fernandez and Nelson",Bâtiment,4900119.42,5211529.822039409,241,262.14482621203547,21,1,6,9.16,Moyennes
39106f6b,"Spencer, Miller and Kidd",Bâtiment,4124382.94,4277465.649686625,450,501.79205082541984,51,5,0,5.23,Mauvaises
6d88712f,Graham-Cook,Pont,1820163.4,2654247.4300420145,655,893.6034096528781,238,11,10,9.82,Bonnes
17599469,Anderson and Sons,Pont,920397.33,987153.0574142709,721,680.9226159431294,0,11,1,6.57,Mauvaises
97d06089,"Murphy, Cruz and Wilson",Bâtiment,4759941.54,6915348.234542373,531,696.8483026253206,165,14,0,2.36,Bonnes
99f8f7a6,"Clark, Wheeler and Perry",Pont,1341283.49,1575857.6230100633,39,48.139912914921815,9,0,8,4.22,Moyennes
f7642e41,"Morgan, Johnson and Powell",Pont,4224573.3,5955576.334022291,188,268.26408720198543,80,4,7,2.71,Mauvaises
52455f5c,"Dominguez, Hicks and Reed",Route,3994191.12,5120293.196110102,424,503.1294685614281,79,17,6,6.36,Moyennes
5d360734,"Bonilla, Ramirez and Wilson",Pont,2306358.9,3091607.2320802207,306,247.8090475482706,0,7,0,2.08,Moyennes
088b99e6,Anthony-Mcdowell,Pont,632462.94,571442.5957665173,235,219.03643286110938,0,19,7,0.11,Mauvaises
f6191a2d,"Meyer, Serrano and Roy",Pont,4528186.97,5410226.747447082,686,658.6227490522489,0,6,9,9.26,Bonnes
9a800f4c,"Campbell, Edwards and Patel",Route,859053.49,1050184.1915142457,382,366.29545580337253,0,20,7,8.4,Bonnes
6b7ccd63,"Castro, Jordan and Mcbride",Route,2967110.85,4001285.7170448,142,136.2489317207961,0,0,5,6.14,Moyennes
d8be2e7b,Daniels-Miller,Bâtiment,3447960.3,3884633.1127710715,447,469.27762532305394,22,17,4,0.22,Mauvaises
1b932337,Bailey-Friedman,Bâtiment,156397.36,152794.68630507696,466,484.5472497066643,18,1,4,0.58,Moyennes
50d220fc,"Colon, Walker and Leblanc",Route,1102906.34,1557998.0306379662,396,469.14486642181726,73,20,3,9.63,Bonnes
94811123,Dominguez Ltd,Pont,1230052.22,1556970.7778451352,421,356.1905025568724,0,10,9,10.27,Bonnes
0f08e94b,Morgan-Whitaker,Bâtiment,1151337.7,1720184.610052443,677,970.2625722891565,293,17,3,1.24,Moyennes
6805c278,Hickman-Mills,Route,3410433.06,4121709.6709514447,689,881.4982816201542,192,11,6,12.94,Moyennes
3feedcf1,Fox PLC,Bâtiment,1277974.45,1676479.358838078,441,533.214088840008,92,3,9,2.27,Bonnes
39731638,"Garcia, Saunders and Rivera",Bâtiment,4052809.37,5459225.454216161,667,818.2123535309603,151,19,0,4.66,Bonnes
926a91aa,Martinez-Bruce,Route,3083672.18,4059292.494660618,510,621.7849687122769,111,7,4,12.84,Mauvaises
454800aa,Mccall LLC,Pont,1986414.45,2556122.462049732,277,403.28430606424735,126,1,9,7.07,Bonnes
07f1a1b6,"Ramirez, Wright and Lopez",Bâtiment,4847687.79,5345509.795213168,360,385.4901365376576,25,5,6,7.83,Moyennes
8bc27852,Owens LLC,Route,3634262.05,4492684.197497766,281,365.75031520057945,84,4,0,14.74,Mauvaises
607afcfb,Cervantes-Lloyd,Pont,4340350.05,6062194.150681525,311,283.11338200466815,0,6,0,10.47,Moyennes
71fd9ba9,Allen Ltd,Bâtiment,3837618.8,4370282.7003938295,449,512.8101755801346,63,17,4,0.85,Mauvaises
e2ff355f,Peterson Inc,Pont,2092301.2,2640069.143180485,160,198.28778084195739,38,14,4,4.25,Mauvaises
f6c47e69,Sims-May,Route,3154912.86,3508911.215097148,630,753.1729863796156,123,4,10,5.1,Bonnes
af168b34,"Davis, Warner and Carr",Route,3241478.52,2858825.1924041156,494,482.8802348491735,0,19,0,0.06,Bonnes
72f5ba11,Meyers-Lopez,Route,4046818.84,3636329.205385334,654,770.2570924636574,116,4,2,6.9,Bonnes
fdf5e416,Dudley Inc,Pont,3614848.38,4561158.070319867,85,74.43773128427972,0,9,9,10.96,Moyennes
1c02fff8,Salazar-Duncan,Pont,4112732.57,6131596.59354521,342,275.11364391058277,0,20,9,4.57,Moyennes
2e093eab,Bowman-Bryant,Pont,1116799.58,1600200.2173409818,135,146.6435209615198,11,8,1,9.64,Bonnes
d2bea70a,Shields-Kim,Bâtiment,1083852.8,963132.5227968249,286,241.4382368925777,0,14,5,1.31,Moyennes
2c230bb2,Ortiz PLC,Bâtiment,3214996.47,2576976.4590394045,696,723.7857863703351,27,13,2,6.11,Moyennes
a6d7d8d1,"Fitzgerald, Taylor and Joseph",Bâtiment,4453200.32,6001690.817069268,353,317.112663619952,0,14,9,3.19,Bonnes
25d3dfe1,"Holmes, Williams and Shepherd",Bâtiment,1557780.22,1300931.0751902275,73,61.56827379178445,0,12,1,6.05,Mauvaises
c431b20c,Brown Group,Bâtiment,511558.27,426891.5741074639,63,57.32456511948128,0,4,10,4.95,Bonnes
37efbd25,"Thomas, Hancock and Simpson",Pont,3524373.18,3332619.017957505,406,391.5115051054058,0,11,8,2.15,Moyennes
136833c6,Allen and Sons,Route,588688.94,685909.1129968544,151,169.86046014977512,18,2,7,10.97,Moyennes
b065b464,"Cox, Todd and Howell",Route,236698.07,224443.57885720662,274,326.1094087602954,52,2,3,11.93,Bonnes
91949fcd,"Ward, Pham and Joseph",Pont,4247474.74,4289409.675416019,615,767.6980071021944,152,0,6,10.91,Moyennes
15b945e6,Kennedy-Lee,Bâtiment,4923176.57,4654500.4428265365,125,129.15757089674105,4,7,1,12.52,Bonnes
b1593a88,"Powell, Hill and Moore",Pont,4440728.0,5926200.569804879,544,581.9437483605185,37,13,8,10.8,Bonnes
34aa0cb4,Garcia PLC,Bâtiment,2770161.91,2732379.394726362,489,580.9911510293862,91,17,9,9.44,Moyennes
5035a589,Johnson-Zimmerman,Pont,1452012.35,1947964.7612449713,688,976.9204717253025,288,10,5,3.09,Bonnes
30dc2c94,Rodriguez Ltd,Pont,3302616.82,2781133.9654283645,582,655.7234050956181,73,12,7,14.77,Bonnes
a2d29a49,"Holt, Hall and Townsend",Route,4401212.52,5699765.870460299,229,282.7279498655835,53,9,1,2.97,Moyennes
267caa00,Williams and Sons,Bâtiment,4921751.76,6551690.349908907,113,167.3048019410447,54,3,1,14.29,Bonnes
9257e9e8,Myers Ltd,Pont,2227656.99,2050993.5642719364,476,517.9001109239325,41,4,1,8.09,Moyennes
b5f1cde4,Herrera-Bates,Route,2375033.71,2837841.3883747607,204,244.4752164657072,40,9,1,8.81,Mauvaises
c101bf11,Ramirez-Leonard,Pont,4289110.0,6375986.617633524,560,450.81750885205236,0,19,4,2.86,Moyennes
1040eb6b,"Turner, Fletcher and Martin",Bâtiment,1342605.33,1955632.6157660559,655,740.3668532314755,85,1,6,5.12,Bonnes
0ba5c60c,Baird Inc,Pont,3644747.44,4998585.043802661,703,910.1231813544072,207,10,6,5.91,Mauvaises
47efb21a,"Lopez, Jones and Brown",Pont,1402288.72,1699316.2813237961,576,501.8982994705532,0,7,7,13.59,Moyennes
ace93402,Fowler-Webb,Route,3964701.66,5580383.632297263,238,297.629364378652,59,14,9,11.23,Bonnes
53d49f02,Jones Group,Bâtiment,2581026.87,2645094.960388177,46,44.78785609220891,0,18,8,1.99,Moyennes
476e5eaf,Gonzalez-Greene,Pont,1102015.18,996002.9794188648,328,460.94207412604084,132,1,7,6.29,Bonnes
5c275b75,Spencer-Hudson,Bâtiment,2658805.64,3204591.8095799503,421,621.799615348512,200,17,7,3.17,Bonnes
1c4073f9,"Johnson, Cameron and Shepard",Pont,3735486.68,3031302.933688745,289,390.4731241149326,101,18,9,5.36,Mauvaises
adcc8e66,"Smith, Wallace and Anderson",Bâtiment,2393951.58,2594622.7909689434,77,109.73530421259956,32,4,3,0.54,Mauvaises
2dea6e21,Williams PLC,Pont,1133894.61,1647261.0624615964,300,392.97068811409457,92,15,4,3.53,Bonnes
8ef1ebf4,"James, Patton and Sampson",Pont,1515212.77,1569592.2805154107,467,467.51675857876785,0,18,6,12.21,Bonnes
c60bbad2,"Adams, Nelson and Gibbs",Pont,404322.16,324188.2805151447,429,506.62178804111477,77,2,0,2.85,Moyennes
ec96af7e,Russo and Sons,Pont,1201385.23,1775095.4588097632,436,538.2607069956979,102,9,6,10.13,Moyennes
a66e8969,Coleman-Walker,Pont,4989744.3,4359028.141867955,172,177.26339101799485,5,13,9,3.88,Bonnes
9158aab5,Harvey-Martinez,Route,2456642.29,3356091.227521472,73,91.87923480777657,18,1,0,14.73,Moyennes
db19e842,Scott-Greene,Bâtiment,4357024.81,5330888.877656384,305,278.10432693594066,0,18,3,5.63,Moyennes
0ca80115,"Stewart, Carroll and Graham",Pont,290148.83,307967.5827894597,534,710.418432152666,176,14,3,8.43,Mauvaises
8435e9af,"Morales, Ford and Weber",Pont,4045665.93,4601348.236536321,140,169.57682791738753,29,18,8,13.46,Moyennes
5121850f,Welch LLC,Pont,60448.28,71838.89411710227,38,56.28784570756049,18,2,8,5.53,Mauvaises
4d6e48be,"Robinson, Hays and Long",Pont,3646672.08,3239906.0861737793,57,45.6600175256443,0,0,6,13.62,Moyennes
645a88c2,Morton Group,Bâtiment,4723462.37,6734408.392107346,704,888.7417985164608,184,13,10,10.45,Moyennes
ec4b7473,"Vega, Arroyo and Schroeder",Pont,4698491.8,6388825.403468994,49,48.828533295184855,0,6,8,4.82,Moyennes
406d2a7c,Foster and Sons,Bâtiment,4320329.33,5435321.915882177,151,151.432764266756,0,6,0,12.17,Moyennes
1e15620f,Odonnell LLC,Pont,2944070.47,3892649.7831882434,719,890.3479298274499,171,13,8,11.59,Mauvaises
aedd3cdb,"Edwards, Medina and Ellis",Bâtiment,373296.68,399437.7217499202,303,396.0825016311275,93,5,6,5.07,Moyennes
355c2bb2,"Lopez, Castillo and Jackson",Bâtiment,1851553.12,2508408.0963592525,108,154.21669921718936,46,15,5,2.25,Moyennes
7fef5cc1,Lewis-Wilson,Pont,3872251.76,4244547.075379282,433,642.4925672650027,209,11,10,6.04,Moyennes
024a3869,Johnson and Sons,Pont,4817756.51,6770938.134193916,702,1003.4580784386904,301,12,5,0.29,Mauvaises
f0ab556f,"Owens, Warner and Zimmerman",Bâtiment,4563165.26,4861581.851248643,495,406.4746975888893,0,7,0,2.19,Mauvaises
a2b68164,Neal Ltd,Bâtiment,1274851.75,1196930.2195489632,33,39.40709416675311,6,6,6,10.83,Moyennes
1fbf5c71,"Escobar, Johnson and Sharp",Bâtiment,4755609.47,6469796.345491765,259,292.9530888430851,33,19,2,12.17,Bonnes
e3774ff2,Davis LLC,Pont,3630169.16,3688258.6027114578,263,377.3119403649016,114,14,9,4.73,Bonnes
7d262b9c,Nguyen-Pace,Pont,4203294.2,6129593.799571596,56,60.36110135090995,4,2,2,13.16,Moyennes
2e436abb,"Coleman, Guzman and Gomez",Bâtiment,2137356.17,1746555.2181875706,184,240.43163237971117,56,5,1,14.93,Bonnes
c09f8c57,"Thomas, White and Wright",Pont,1492802.22,1589807.6610304494,100,98.01581720821395,0,3,0,9.71,Mauvaises
852608d5,"Grant, Strickland and Dunn",Bâtiment,1486609.85,1858510.9923831306,342,461.1836098593336,119,1,6,0.6,Mauvaises
fc735f1b,"Cain, Mendoza and Rhodes",Pont,703093.7,577410.2212863357,324,483.9195323712186,159,6,6,12.48,Mauvaises
ba7eb0d2,"Castillo, Spencer and Turner",Pont,4909139.14,6707941.183778779,249,249.82770533962943,0,18,4,3.33,Moyennes
309b3818,Chen-Henderson,Route,1384338.11,1807346.9365948557,145,121.37904046891832,0,12,9,11.33,Moyennes
fa1cc669,"Williams, Cummings and Hernandez",Route,1352288.54,2008943.1062447727,140,118.4517068716888,0,6,8,0.94,Moyennes
553d826d,Sherman-Walker,Route,399551.71,502326.16682828614,401,564.2795751130586,163,15,9,5.36,Moyennes
680c6075,Nelson-Burton,Route,1761652.97,1972699.7374009737,467,553.7244275539048,86,8,2,9.06,Bonnes
659c3f79,Morris PLC,Bâtiment,3583327.8,5323245.930568322,687,759.6604816686391,72,3,2,6.25,Moyennes
f890c29b,"Hill, Khan and Hill",Pont,1102696.35,1302593.5690574385,647,622.8484234982986,0,3,4,1.93,Moyennes
ea7d380f,Alexander Ltd,Bâtiment,1738539.72,1473604.4818556895,498,500.16165332232674,2,9,7,10.07,Moyennes
30ce186a,"Young, Morgan and Morrison",Route,3302817.53,4685312.705902574,580,707.4368836447285,127,2,1,1.2,Moyennes
53ae3bea,"Hernandez, Nelson and Lam",Bâtiment,1182431.56,1164322.649791863,50,51.586396416366,1,13,8,8.04,Bonnes
349c6a57,"Mooney, Smith and Graham",Bâtiment,3988191.39,5972916.662429655,697,652.6652561997719,0,5,4,8.82,Bonnes
f28a31b5,Reynolds-Martinez,Pont,2505604.4,2021636.1241117213,357,327.4957219121712,0,20,6,6.46,Mauvaises
0b763f0b,Carroll-Ruiz,Bâtiment,2288970.7,2020948.7067463384,85,94.20539267433468,9,2,10,6.49,Bonnes
3bdea26a,Mcknight Ltd,Bâtiment,3768815.93,5631391.39561345,495,540.3618661117154,45,4,7,6.33,Mauvaises
069af3c0,"Whitehead, Graham and Shelton",Pont,1370155.84,1726905.7485248107,641,804.9716244407576,163,3,6,7.54,Mauvaises
c51d9c94,Carroll-Thomas,Pont,3523429.25,2944382.788622756,639,883.1733036204388,244,0,8,3.86,Mauvaises
86de5c09,Jackson Ltd,Pont,556287.53,644002.8892221326,522,699.010372789426,177,4,5,12.44,Moyennes
dc5dc2fa,"White, Mitchell and Townsend",Route,3252027.88,2750070.493906164,466,394.8310657168531,0,12,4,12.12,Mauvaises
09adc51b,"Hernandez, Harvey and Dyer",Pont,3429711.51,4732023.461201204,411,394.9301855264348,0,5,10,13.96,Bonnes
2bf94327,Deleon PLC,Pont,4894521.14,5824105.330862806,399,597.8047893858892,198,4,9,13.01,Bonnes
9ce6cbba,"Hernandez, Long and Morris",Pont,1973207.09,2860672.4142030375,50,62.780665983476034,12,1,2,10.45,Moyennes
8d6123b4,Black Ltd,Bâtiment,3493720.32,3807396.7487548883,80,66.76931105746844,0,12,1,11.6,Moyennes
e7b4bc6d,Baker-Anderson,Route,4761138.62,3926679.348473657,95,123.69487907200428,28,16,6,10.76,Mauvaises
471893a5,Powell-Knight,Route,2615834.33,2123740.005121665,229,218.970161360879,0,1,10,4.99,Bonnes
34283bd0,Andrews-Webster,Bâtiment,4622327.49,5941966.333371955,91,106.89769186187135,15,17,2,2.8,Moyennes
67d8766e,Thompson PLC,Bâtiment,1940356.7,1726351.5521780297,536,634.8348810503247,98,0,1,8.42,Bonnes
93c72720,"King, Wilson and Pope",Pont,3770041.48,4927138.586982309,169,156.71181916987913,0,19,8,3.49,Bonnes
c882407a,Smith-Delgado,Pont,4673555.07,5269220.972742481,313,321.26541736165365,8,8,1,3.26,Moyennes
f2c41d73,Castillo Ltd,Pont,992205.88,1045164.5098495898,64,55.17060881978443,0,19,10,10.11,Moyennes
b1b8aa6b,Jensen Group,Pont,2169670.64,3184423.2249059863,32,42.646884338533354,10,0,6,8.12,Moyennes
d4760fd7,Lopez-Chavez,Route,430799.56,625136.4949575721,576,647.3429845148092,71,18,9,4.1,Moyennes
